country,city,GSV,espg,name,year,week,latitude,longitude,counts_week,spatial_lag,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,3_way_int_count,4_way_int_count,median_speed,dist_to_greenspace,dist_to_bikePOI,dist_to_edu,dist_to_train,bike_points,bus_stops,restaurants,daily_shops,business_shops,traffic_signals,cycle_length,ndvi_mean,ndvi_std,dem_mean,dem_std,lst_mean,lst_std,lc_entropy,pop_sum,build_area
USA,Denver,y,32613,#70E0Gleanarm0Pl0&016th0Street0Mall,2019,20,39.74389574,-104.9902602,604,912173,33,53,3.212121212,6306.716,118.9946415,3.575757576,32,5199.687,46,113.0366739,1.00386514,10,20,48.2802,2,134,134,205,20,18,41,3,22,16,227.2066442,0.053938535,0.058930756,1609.058824,6.572338611,19.85913196,1.754122576,0.454676293,495.2505188,0.08618653
USA,Denver,y,32613,#6015th0Ave0&0Glenarm0Pl0NB,2019,20,39.74301891,-104.9916613,1678,911099,30,49,3.266666667,6720.244,137.1478367,3.633333333,29,5331.684,40,133.2921,1.000335705,9,19,48.2802,22,277,150,221,22,12,33,3,20,16,124.4705552,0.042943874,0.04840698,1605.977169,5.998053659,21.20387414,1.582725988,0.483020009,232.2177277,0.09279131
USA,Denver,y,32613,Site0#11019th0St0&0Curtis0St0SB,2019,24,39.74986106,-104.991095,1084,911693,33,55,3.333333333,6941.826,126.2150182,4,33,6373.9,50,127.478,1.000006414,2,30,40.2335,0,2,254,254,16,8,7,2,0,14,0,0.08981373,0.09069043,1603.229358,9.311759387,18.84637731,1.199991841,0.566667057,429.9162292,0.07501748
USA,Denver,y,32613,EB0W014th0Ave0between0N0Fox0St0&0N0Elati0St,2019,20,39.73843333,-104.994722,539,912238,37,70,3.783783784,8633.307,123.3329571,3.756756757,37,6550.864,55,119.1066182,1.001447525,10,26,48.2802,0,0,0,0,2,3,2,0,0,13,762.6073197,0.11853758,0.117139564,1597.807339,3.781842336,19.71782943,0.887114623,0.534838325,59.5717392,0.06460172
USA,Denver,y,32613,Site0#50E016th0Ave0between0Sherman0&0Grant,2019,20,39.74162109,-104.9841573,4156,908621,30,58,3.866666667,7037.076,121.3288966,3.8,30,5338.224,44,121.3232727,1.001126568,3,24,48.2802,219,219,127,198,7,10,8,3,0,13,415.9012796,0.122197194,0.132401239,1618.00939,6.558505648,20.0690746,0.981565653,0.59989686,1232.035889,0.06093642
USA,Denver,y,32613,WB0W013th0Ave0between0Fox0St0&0Eliati0St,2019,20,39.736944,-104.995278,149,912628,34,67,3.941176471,9043.885,134.9833582,3.705882353,34,6422.317,49,131.0676939,1.002373802,10,24,48.2802,22,22,254,0,2,3,1,1,0,6,1110.563685,0.165563831,0.146964981,1599.472477,5.048541829,19.2940573,1.001009333,0.550959473,882.4971924,0.0616695
USA,Denver,y,32613,SB014th0St0between0Market0St0&0Larimer0St,2019,24,39.74761667,-105.0003433,2836,909941,42,71,3.380952381,7390.46,104.0909859,3.452380952,40,6305.836,61,103.3743607,1.00542946,18,21,48.2802,138,0,3,0,14,4,38,0,9,14,915.0743219,0.134452454,0.137765729,1593.031963,6.518948936,18.52081327,0.889864152,0.552134757,307.5303345,0.06436604
USA,Denver,y,32613,Site0#10018th0St0&0Curtis0St0NB,2019,24,39.74920734,-104.9924646,2733,910044,32,50,3.125,6784.727,135.69454,4,32,6680.816,49,136.3431837,1.000005241,0,32,40.2335,0,0,0,0,13,9,13,3,1,14,0,0.093557808,0.095864656,1605.102804,10.44517022,18.29413241,0.807095492,0.67574527,517.7025757,0.08507822
USA,Denver,y,32613,#150EB0&0WB0Bike0Lane014th0St0&0Larimer0St,2019,24,39.74715933,-104.9999649,2086,910691,48,85,3.541666667,8509.926,100.1167765,3.4375,46,7057.794,71,99.4055493,1.007599676,22,23,48.2802,138,0,3,0,14,4,38,1,7,15,903.2998724,0.136725156,0.140953456,1594.692308,6.641797215,18.51748754,0.88568892,0.548116998,38.34643555,0.063039
USA,Denver,y,32613,Site0#130Lawrence0St0&0Speer0Blvd0NB,2019,24,39.74587658,-104.9998785,789,911988,41,69,3.365853659,7056.377,102.2663333,3.414634146,40,5942.727,58,102.4608103,1.009621738,21,19,48.2802,7,30,154,156,14,1,19,1,4,12,911.8211544,0.14908276,0.163124791,1597.595349,8.373211812,19.03716161,1.337246647,0.555795911,666.0291138,0.07576808
USA,Denver,y,32613,Site0#20N0Bannock0St0&012th0Ave,2019,20,39.73536735,-104.9901681,2090,910687,29,72,4.965517241,10248.297,142.3374583,3.896551724,29,6134.839,43,142.6706744,1.0000014,3,26,40.2335,211,225,39,39,1,1,8,0,2,7,365.1476363,0.132454451,0.121782244,1602.820276,4.758688771,20.38053085,0.764531452,0.563881461,302.5227966,0.06695121
USA,Denver,y,32613,Mariposa0St0between09th0Ave0&010th0Ave,2019,20,39.73061333,-105.0027467,421,912356,29,72,4.965517241,10496.42,145.7836111,3.551724138,28,5959.536,43,138.5938605,1.024889154,11,16,40.2335,22,254,207,28,1,6,1,1,0,0,460.1880499,0.196147613,0.120411173,1602.050228,2.26593544,18.65206951,0.612352701,0.617852889,1057.353516,0.04457706
USA,Philadelphia,y,32618,15TH0ST,2022,42,39.960086,-75.163699,1218,911559,58,89,3.068965517,9675.531,108.7138315,3.5,57,9172.587,84,109.1974643,1.049249439,26,31,80.467,180,59,59,0,0,0,1,0,0,11,0,0.118604456,0.138698135,21.93150685,7.805855606,27.28418638,1.548247435,0.535797207,332.2460327,0.07628581
USA,Philadelphia,y,32618,20TH0ST,2022,42,39.961076,-75.171547,1406,911371,47,79,3.361702128,8899.003,112.6456076,3.680851064,47,7832.093,70,111.8870429,1.003259078,16,30,80.467,118,185,174,201,2,1,9,2,1,9,346.5127041,0.202759162,0.167903103,17.03181818,5.592518246,26.38215554,1.258058888,0.603987836,805.4205322,0.05391622
USA,Philadelphia,y,32618,8TH0ST,2022,42,39.958344,-75.15206,1071,911706,62,100,3.225806452,10257.688,102.57688,3.435483871,62,9128.913,88,103.7376477,1.024088899,35,27,80.467,63,63,2,0,0,0,2,0,0,21,0,0.112854674,0.111936498,13.35023041,2.920910224,26.74004986,1.0983668,0.467932722,127.2678986,0.0354969
USA,Philadelphia,y,32618,13TH0ST,2022,32,39.956754,-75.160447,19212,893565,48,70,2.916666667,9212.782,131.6111714,3.729166667,48,9212.782,70,131.6111714,1.025471992,13,35,80.467,108,154,154,154,0,0,3,2,1,20,154.9930543,0.051533436,0.046133774,20.40366972,4.514236941,27.37183289,0.944666793,0.91199892,701.8828735,0.09145844
USA,Philadelphia,y,32618,PA030J0F0KENNEDY0BLVD,2022,32,39.954176,-75.169776,3671,909106,38,63,3.315789474,6806.303,108.0365556,3.973684211,38,6473.87,60,107.8978333,1.000441231,5,30,40.2335,0,0,0,0,8,2,12,1,3,10,441.8503048,0.100016703,0.100248355,53.11981567,30.81914576,23.6343516,1.24358289,0.621229643,1459.250366,0.09418465
USA,Philadelphia,y,32618,VINE0ST,2022,18,39.956542,-75.152912,283,912494,69,106,3.072463768,12171.362,114.8241698,3.434782609,68,11477.787,100,114.77787,1.016332471,37,30,80.467,87,138,165,0,0,0,13,0,6,23,119.0273065,0.147005579,0.145764086,14.24657534,3.095647948,26.22679661,1.046352069,0.59798446,857.960022,0.03262141
USA,Philadelphia,y,32618,SPRING0GARDEN0ST,2022,18,39.960207,-75.154821,1173,911604,66,129,3.909090909,10195.887,79.03788372,3.696969697,65,8192.488,103,79.53871845,1.001036211,17,48,40.2335,0,0,0,0,0,0,6,0,0,18,0,0.099945099,0.125250794,15.35680751,2.088289087,26.35010683,0.836040339,0.714762207,565.2432861,0.04840255
USA,Philadelphia,y,32618,FAIRMONT0AVE,2022,16,39.96711,-75.158218,915,911862,63,111,3.523809524,9590.072,86.39704505,3.46031746,63,7760.552,90,86.22835556,1.012442423,30,31,48.2802,0,0,177,0,0,0,2,1,0,5,429.5053937,0.221388294,0.15302515,21.65909091,4.235902726,26.81940918,0.443363855,0.64089456,1047.023682,0.04528715
USA,Philadelphia,y,32618,10TH0ST,2022,18,39.948292,-75.157445,1173,911604,60,96,3.2,8297.251,86.42969792,3.466666667,58,7553.339,86,87.82952326,1.000063762,26,32,40,0,0,61,193,13,3,15,1,0,13,418.9037145,0.112229943,0.118654334,26.09090909,7.153569299,26.21702548,0.491263682,0.670538337,1893.394775,0.09931658
USA,Philadelphia,y,32618,5TH0ST,2022,20,39.959461,-75.147035,1370,911407,46,71,3.086956522,9991.504,140.7254085,3.673913043,46,9279.469,65,142.7610615,1.023735103,16,29,40.2335,134,26,153,107,0,0,3,1,1,14,72.66231307,0.073625957,0.077316954,13.52314815,3.294133576,27.70436831,0.878308055,0.918295834,188.0404968,0.06006799
USA,Philadelphia,y,32618,6TH0ST,2022,20,39.959621,-75.14854,1370,911407,44,67,3.045454545,8418.488,125.6490746,3.590909091,44,7673.534,61,125.7956393,1.020337782,19,24,40.2335,146,42,165,0,0,0,2,1,1,15,107.8358966,0.067842979,0.067185127,13.85714286,2.86450664,27.5969047,0.788952089,0.595330385,175.0524292,0.06435836
USA,Philadelphia,y,32618,RACE0ST,2022,16,39.954498,-75.14892,1424,911353,60,86,2.866666667,11322.115,131.6525,3.5,58,11059.366,84,131.659119,1.023978961,27,28,40.2335,126,59,0,0,0,0,3,0,0,14,216.1669471,0.185854275,0.161007766,17.85844749,4.673158501,26.20951502,1.0863516,0.614651606,40.85736847,0.05729372
USA,Philadelphia,y,32618,SOUTH0ST,2022,16,39.94382,-75.163253,3968,908809,96,169,3.520833333,10803.731,63.92740237,3.520833333,96,9408.177,146,64.43956849,1.003893431,44,51,40.2335,146,168,180,168,0,0,8,0,1,18,0,0.135204019,0.103017906,14.13181818,3.676199416,26.62379261,0.3746072,0.611611773,2738.951172,0.08122537
USA,Philadelphia,y,32618,ARCH0ST,2022,16,39.953197,-75.148341,1273,911504,36,48,2.666666667,8081.388,168.36225,3.444444444,34,7954.801,47,169.2510851,1.02026137,17,14,40.2335,0,119,138,107,0,1,4,0,0,8,239.5252009,0.187597457,0.160002645,16.91284404,4.971175648,26.3286648,0.981617804,0.657792376,155.2173462,0.0755823
USA,Philadelphia,y,32618,MARKET0ST,2022,16,39.9518,-75.150127,2195,910582,33,53,3.212121212,6611.838,124.7516604,3.727272727,33,5781.983,47,123.0209149,1.001219099,12,18,40.2335,132,165,0,107,5,7,4,0,1,8,693.3218414,0.180196495,0.168070727,19.16666667,7.224572267,25.92667869,0.775665155,0.677326143,305.4580994,0.07626461
USA,Philadelphia,y,32618,PA030J0F0KENNEDY0BLVD0WESTBOUND0LANES,2018,11,39.954267,-75.169796,237,912540,36,60,3.333333333,6357.168,105.9528,4,36,6024.735,57,105.6971053,1.000472749,4,29,40.2335,0,0,0,0,8,2,11,1,3,11,451.845465,0.100362339,0.099393175,52.78240741,30.79147107,23.62360297,1.232550325,0.622595085,1443.078369,0.09357008
USA,Philadelphia,y,32618,15TH0ST,2020,43,39.943897,-75.167199,1941,910836,99,153,3.090909091,10968.241,71.68784967,3.363636364,95,10355.041,146,70.92493836,1.00548929,47,46,40.2335,59,0,59,168,1,0,13,0,4,19,43.97837431,0.094837027,0.073445957,15.06849315,2.610107332,26.56802271,0.402220451,0.861262188,1649.884766,0.08521287
USA,Philadelphia,y,32618,PA030MARKET0ST0BRIDGE,2020,41,39.954486,-75.180182,3447,909330,34,48,2.823529412,7787.957,162.2491042,3.323529412,32,7047.02,42,167.7861905,1.024360703,18,13,48.2802,200,27,89,0,5,2,4,1,0,9,792.2648191,0.06073215,0.12658699,9.672727273,7.116062613,24.37836026,1.90868147,0.591103705,144.0784302,0.05996758
USA,Philadelphia,y,32618,PA030J0F0KENNEDY0BLVD,2020,42,39.9555,-75.180025,144,912633,32,44,2.75,8961.104,203.6614545,3.25,30,8160.305,37,220.5487838,1.025755465,19,10,48.2802,165,54,138,0,2,3,4,1,0,8,687.6754672,0.058973885,0.139447669,9.023041475,6.537691074,24.20596468,1.981561732,0.624759853,209.9099731,0.05493838
USA,Philadelphia,y,32618,22ND0ST0NORTHBOUND0LANES0,2017,33,39.958485,-75.175697,1258,911519,46,71,3.086956522,9603.586,135.2617746,3.347826087,42,8627.084,62,139.1465161,1.009819756,17,23,80.467,0,54,138,0,2,2,1,0,0,12,133.1392529,0.216462909,0.159388957,12.81363636,5.380672098,25.5066717,0.961889076,0.634345267,1608.129517,0.0493903
USA,Philadelphia,y,32618,34TH0ST0NORTHBOUND0LANES,2017,24,39.967464,-75.192232,110,912667,32,56,3.5,6969.472,124.4548571,3.4375,31,5569.417,46,121.0742826,1.039950351,15,16,48.2802,85,0,0,177,0,0,0,0,0,1,910.0589314,0.228709608,0.200288177,23.31651376,8.430275429,24.91250806,1.5758203,0.706648807,303.6803589,0.00571561
USA,Philadelphia,y,32618,PA030CHESTNUT0ST,2017,24,39.954212,-75.190749,1827,910950,25,46,3.68,6771.504,147.2066087,3.52,25,5266.313,34,154.8915588,1.00769629,12,13,48.2802,211,63,144,175,4,0,14,3,1,6,94.30823034,0.171257237,0.144618856,19.10045662,4.122435527,26.35064837,0.945037431,0.60596405,1078.191772,0.07699369
USA,Philadelphia,y,32618,GRAYS0FERRY0AVE,2022,32,39.939885,-75.199449,565,912212,42,81,3.857142857,10341.647,127.6746543,3.047619048,35,7406.36,56,132.2564286,1.023458211,21,12,48.2802,107,165,138,165,2,0,0,1,0,4,1041.095565,0.213189548,0.172449371,10.7706422,3.8886639,25.77422592,0.967787932,0.677061471,130.6290894,0.03141211
USA,Philadelphia,y,32618,25TH0ST,2021,19,39.938537,-75.185278,317,912460,82,147,3.585365854,10872.356,73.96160544,3.682926829,82,9493.791,132,71.92265909,1.000994029,26,56,0,135,194,115,213,0,0,1,1,0,5,192.7001697,0.104026445,0.106144516,14.61682243,1.852731552,27.63420661,0.873969809,0.492782245,635.2059326,0.07405181
USA,Philadelphia,y,32618,FEDERAL0ST,2022,26,39.937458,-75.177819,275,912502,80,129,3.225,10861.571,84.19822481,3.5375,80,10141.194,124,81.78382258,1.000120342,38,41,0,218,191,191,0,1,0,5,0,0,7,793.2644846,0.094864374,0.08774016,12.4744186,1.689377624,27.66278161,0.760858362,0.613182246,1077.191528,0.08542083
USA,Philadelphia,y,32618,WASHINGTON0AVE,2022,27,39.938063,-75.169171,4756,908021,71,125,3.521126761,10994.3,87.9544,3.478873239,67,8889.302,103,86.30390291,1.003765278,25,42,40.2335,157,63,157,0,0,0,1,2,1,12,499.2224418,0.096460137,0.094550316,12.50691244,2.263962954,28.09944061,0.764546291,0.595330385,756.65625,0.08803301
USA,Philadelphia,y,32618,MIFFLIN0ST,2017,27,39.927871,-75.170705,794,911983,79,123,3.113924051,9819.955,79.83703252,3.620253165,78,9644.993,121,79.71068595,1.000270648,30,47,40.2335,213,213,102,0,0,0,10,6,1,9,0,0.060222838,0.054954,9.805429864,2.217406953,26.84242435,0.568583933,0.787126586,1880.438599,0.09763911
USA,Philadelphia,y,32618,REED0ST,2017,50,39.932528,-75.16171,2313,910464,74,120,3.243243243,8924.748,74.3729,3.405405405,73,8395.16,108,77.73296296,1.0030275,41,32,0,86,86,141,0,0,0,12,4,1,7,479.6009191,0.118510585,0.111110806,9.655963303,1.790901121,26.82827283,0.464548987,0.594312043,945.6923218,0.0704839
USA,Philadelphia,y,32618,TASKER0AVE,2022,14,39.928991,-75.161677,5597,907180,72,110,3.055555556,8860.619,80.55108182,3.5,71,8800.957,109,80.74272477,1.000483735,33,38,0,78,78,158,0,0,0,19,0,1,6,499.5771893,0.068931564,0.066583684,9.675799087,1.299774717,26.98127586,0.583872362,0.861262188,1955.119385,0.09561981
USA,Philadelphia,y,32618,WATER0ST,2022,17,39.926507,-75.146308,378,912399,53,91,3.433962264,8468.071,93.05572527,3.490566038,53,7581.885,76,99.76164474,1.020103511,27,26,56.3269,165,138,87,0,0,0,0,2,0,4,0,0.098624055,0.111381108,6.155251142,2.239864499,27.00278253,1.311416869,0.51355526,359.6138916,0.05060709
USA,Philadelphia,y,32618,BAINBRIDGE0ST,2020,43,39.940704,-75.144126,1302,911475,38,57,3,4662.914,81.80550877,3.184210526,37,4017.939,51,78.78311765,1.014577369,28,9,88.5137,144,52,40,0,1,0,3,1,0,5,461.1421642,0.127101894,0.107090215,9.179723502,5.918023234,25.51148924,1.277191502,0.501453191,681.4709473,0.04918879
USA,Philadelphia,y,32618,US013033RD0ST,2017,23,39.978347,-75.189713,1217,911560,4,8,4,1845.562,230.69525,4,4,922.781,4,230.69525,1.126909759,1,2,40.2335,0,0,132,0,0,0,0,0,0,0,513.5324848,0.378541126,0.240157467,26.72272727,5.630310166,23.96620428,2.187999317,0.819051206,18.80279732,0.00445255
USA,Philadelphia,y,32618,SCHUYLKILL0RIVER0TRAIL,2017,33,39.99648,-75.191249,12068,900709,11,18,3.272727273,5407.345,300.4080556,2.909090909,10,3147.404,12,262.2836667,1.043156205,9,1,56.3269,177,177,88,193,0,0,0,0,0,0,532.1361566,0.234574034,0.36745152,24.37556561,15.81994675,20.30082986,1.807630951,0.874195678,0,0.00204886
USA,Philadelphia,y,32618,ALLEGHENY0AVE,2019,44,40.001778,-75.154056,454,912323,60,122,4.066666667,10527.25,86.28893443,3.433333333,60,7587.962,87,87.21795402,1.005779805,35,24,48.2802,0,191,120,135,0,0,0,0,0,3,499.5415891,0.193327189,0.156233339,33.28310502,3.67544455,26.74800674,1.585429671,0.699667207,968.9882202,0.02036899
USA,Philadelphia,y,32618,ERIE0AVE,2017,32,40.009399,-75.152398,438,912339,61,125,4.098360656,11011.268,88.090144,3.606557377,60,8475.997,93,91.13975269,1.000123838,23,35,48.2802,177,63,157,0,0,1,1,0,0,11,0,0.154161492,0.13169363,38.51173709,2.185333804,26.73693332,0.509527475,0.61495293,910.0646973,0.00318701
USA,Philadelphia,y,32618,E0WYOMING0AVE,2021,2,40.019493,-75.10652,226,912551,11,20,3.636363636,2901.99,145.0995,3,10,1866.995,13,143.615,1.040747188,8,2,0,59,0,59,59,0,0,0,0,0,0,760.2117001,0.508423726,0.161587803,27.64220183,8.925813443,21.9052264,1.285812718,0.755831152,17.19591522,0
USA,Philadelphia,y,32618,TACONY0CREEK0TRAIL,2021,2,40.02528,-75.112167,197,912580,40,76,3.8,8972.212,118.0554211,3.25,38,6361.394,51,124.7332157,1.014883477,26,10,64.3736,0,63,0,177,0,0,0,0,0,1,845.8807163,0.409772219,0.231181707,27.19266055,4.518010978,23.16317105,1.79347904,0.729495884,652.2507935,0
USA,Philadelphia,y,32618,TABOR0AVE,2022,28,40.038871,-75.100902,322,912455,28,70,5,8934.48,127.6354286,3.357142857,27,5151.446,39,132.088359,1.046363711,15,12,0,213,186,130,0,0,0,0,0,0,1,499.7486695,0.17551677,0.159635457,36.57603687,1.622132907,24.08493844,0.896835108,0.648858032,1085.843262,0.05933239
USA,Philadelphia,y,32618,OLNEY0AVE,2019,44,40.039064,-75.145566,370,912407,37,80,4.324324324,7903.114,98.788925,3.594594595,37,5578.945,56,99.62401786,1.002780774,17,19,0,0,32,78,78,1,1,1,0,0,3,0,0.178673616,0.172521975,63.69406393,3.970497526,26.85036744,0.932390973,0.672885753,577.8568115,0.02898193
USA,Philadelphia,y,32618,CASTOR0AVE,2019,41,39.987478,-75.088156,29,912748,24,47,3.916666667,7319.476,155.7335319,3.125,23,4920.179,29,169.6613448,1.045811703,18,5,64.3736,40,40,0,174,0,0,0,0,0,1,751.2625944,0.197403336,0.161997537,6.511415525,2.351256791,25.64259596,1.22709525,0.647080218,136.4205933,0.01166162
USA,Philadelphia,y,32618,PORT0RICHMOND0TRAIL,2017,33,39.979273,-75.098155,392,912385,4,5,2.5,2627.117,525.4234,2.5,3,1475.213,3,491.7376667,1.173927528,3,0,0,107,54,0,165,0,0,0,0,0,0,860.9058224,0.064172654,0.104961337,3.140909091,1.487266893,25.2393932,2.217697468,0.54658732,0,0.02482748
USA,Philadelphia,y,32618,LEHIGH0AVE,2019,44,39.982294,-75.118032,1050,911727,63,118,3.746031746,8990.018,76.18659322,3.26984127,60,6568.427,88,74.64121591,1.003775106,37,23,48.2802,153,126,126,59,0,0,0,0,0,2,1370.931887,0.227000318,0.190710962,7.506849315,1.796419226,26.20831104,0.600918739,0.737727856,719.5255127,0.00484712
USA,Philadelphia,y,32618,EMERALD0ST,2021,39,39.990185,-75.119071,322,912455,68,137,4.029411765,10063.959,73.45955474,3.514705882,68,7898.571,103,76.68515534,1.007140897,35,31,0,0,63,0,0,0,0,0,1,0,1,0,0.148381538,0.11933921,11.27102804,1.249823116,27.45022726,0.418280576,0.618932281,1575.560425,0.0023469
USA,Philadelphia,y,32618,ELKHART0ST,2021,39,39.99177,-75.114581,342,912435,71,134,3.774647887,9276.05,69.22425373,3.225352113,68,7346.247,99,74.20451515,1.002462336,42,24,0,0,138,165,165,0,0,0,0,0,1,0,0.118167027,0.106386973,12.52054795,2.18406175,27.42758722,0.51366651,0.625201224,1695.669189,0.01182781
USA,Philadelphia,y,32618,ORLEANS0ST,2021,39,39.992052,-75.117067,1365,911412,66,120,3.636363636,9155.619,76.296825,3.393939394,63,7253.235,90,80.5915,1.000198137,31,29,40.2335,0,62,88,0,0,0,0,0,0,0,0,0.14471803,0.126741629,11.69090909,1.43492448,27.41762029,0.506059531,0.511102156,1389.030518,0.01048772
USA,Philadelphia,y,32618,N0HOWARD0ST,2022,36,40.001047,-75.129798,78,912699,59,102,3.457627119,9239.276,90.58113725,3.542372881,58,8502.028,91,93.42887912,1.0001114,24,34,0,138,138,138,0,0,0,0,0,0,0,0,0.107351987,0.096370199,25.05022831,3.751679982,28.03875482,0.286949951,0.501833017,2476.174316,0.00412786
USA,Philadelphia,y,32618,W0ONTARIO0ST,2022,36,40.002122,-75.132324,521,912256,65,124,3.815384615,10056.552,81.10122581,3.446153846,64,8512.689,102,83.45773529,1.000105647,33,31,48.2802,218,191,191,0,0,0,0,0,0,0,0,0.108969905,0.093340216,27.87323944,3.025383586,27.82811583,0.408427423,0.602912,2080.6604,0.00395133
USA,Philadelphia,y,32618,3RD0ST,2021,38,40.000279,-75.135478,1204,911573,58,97,3.344827586,8340.081,85.98021649,3.396551724,57,7142.296,82,87.10117073,1.004779352,33,23,48.2802,144,63,85,177,0,0,0,1,0,1,456.02637,0.155901863,0.132664062,25.65898618,3.887096091,27.64309566,0.587979024,0.562159008,991.4777832,0.02432897
USA,Philadelphia,y,32618,N0MASCHER0ST,2022,31,40.004343,-75.130039,101,912676,36,61,3.388888889,6024.84,98.76786885,3.583333333,36,4775.729,50,95.51458,1.000001977,15,21,48.2802,138,138,165,0,0,0,0,0,0,0,0,0.127314953,0.13645796,33.71232877,2.698618548,27.3721149,0.796157855,0.598613815,831.9048462,0.00990944
USA,Houston,y,32615,Columbia0Tab0Trail,2021,38,29.720589,-95.365936,109,912668,32,74,4.625,7993.169,108.0157973,3.28125,30,4656.902,43,108.3000465,1.011735729,17,13,0,0,0,0,0,0,0,0,0,0,2,500.1249597,0.34857358,0.164634224,17.74074074,1.61801416,24.29005263,0.306133478,0.748420552,232.2934418,0.03614787
USA,Houston,y,32615,Brays0Bayou,2021,38,29.714944,-95.334975,114,912663,18,26,2.888888889,2826.189,108.6995769,3.277777778,18,2795.07,24,116.46125,1.014885659,13,5,0,208,8,203,120,0,0,0,0,0,5,743.7931896,0.40845787,0.20516128,9.438356164,4.8577565,23.16788403,1.15471073,0.851023261,8.123308182,0
USA,Houston,y,32615,Cullen0Blvd,2022,38,29.660479,-95.355415,327,912450,40,96,4.8,9982.755,103.9870313,3.725,40,6248.8,62,100.7870968,1.000258391,11,29,64.3736,0,0,0,0,0,0,0,0,0,4,0,0.429283162,0.178450239,18.21719457,1.327697733,21.09030773,0.548237384,0.707449308,346.5344238,0.02664086
USA,Houston,y,32615,Holman0St,2019,38,29.741728,-95.381683,188,912589,48,102,4.25,11334.313,111.1207157,3.416666667,45,7332.269,67,109.4368507,1.012648692,20,24,48.2802,0,8,326,346,0,0,7,0,0,4,0,0.311371596,0.201644688,18.64220183,3.76737062,23.46782719,0.511780214,0.793267334,649.1588135,0.04750678
USA,Houston,y,32615,Heights0Trail,2018,34,29.779722,-95.39035,4373,908404,22,52,4.727272727,6540.814,125.7848846,3.045454545,18,3270.407,26,125.7848846,1.072849975,9,9,0,0,0,0,0,0,0,3,0,0,0,900.5452993,0.417303878,0.192388877,17.26940639,4.502209008,23.40835028,1.066738734,0.769405664,725.7103271,0.02318634
USA,Houston,y,32615,IH6100NB,2022,37,29.791699,-95.450941,120,912657,17,18,2.117647059,7952.13,441.785,2.764705882,15,7242.633,16,452.6645625,1.06657963,15,0,96.5604,283,303,303,283,0,0,0,0,0,0,0,0.252181626,0.200918767,23.58636364,2.19022528,22.74743874,0.575063774,0.799656317,0,0.00733898
